OrderID,CustomerID_x,Status,FullName,Phone,Address,OrderDetailID,MenuItemID,Quantity,Price_x,Driver_name,Amount,PaymentMethod,Name,Description,Price_y,CuisineType,Revenue,OrderIDNew
2657,657,Shipped,Khaled Farouk,1583597662,"Faisal, Giza",2657,15,5,90.35,Omar Ragab,0,Not Paid,Penne Arrabbiata,Delicious Penne Arrabbiata - classic Italian taste.,52.05,Italian,451.75,2718
2658,658,Delivered,Ahmed Tawfik,1066909230,"Imbaba, Giza",2658,35,4,34.78,Samir Nasr,0,Not Paid,Samosa,Delicious Samosa - classic Indian taste.,177.85,Indian,139.12,2719
2659,659,Shipped,Mostafa Mahrous,1275797872,"Imbaba, Giza",2659,26,3,35.75,Hany Mostafa,0,Not Paid,Dumplings,Delicious Dumplings - classic Chinese taste.,154.12,Chinese,107.25,2720
2660,660,Delivered,Ahmed Ibrahim,1112596729,"Heliopolis, Cairo",2660,5,5,116.55,Amr Gamal,490.7,Cash,Hawawshi,Delicious Hawawshi - classic Egyptian taste.,98.14,Egyptian,582.75,2721
2661,661,Shipped,Sara Kamal,1221033677,"Stanley, Alexandria",2661,48,4,62.86,Hany Tawfik,0,Not Paid,Manakish,Delicious Manakish - classic Lebanese taste.,40.28,Lebanese,251.44,2722
2662,662,Cancelled,Khaled Ali,1224858135,"Faisal, Giza",2662,64,2,160.56,Mona Shalaby,0,Not Paid,Caesar Salad,Delicious Caesar Salad - classic American taste.,110.22,American,321.12,2723
2663,663,Delivered,Yasmin Mostafa,1132542717,"Maadi, Cairo",2663,24,5,141.44,Ahmed Yassin,0,Not Paid,Spring Rolls,Delicious Spring Rolls - classic Chinese taste.,143.8,Chinese,707.2,2724
2664,664,Shipped,Aya Mahrous,1138566447,"Stanley, Alexandria",2664,57,5,74.35,Rowan Mahmoud,0,Not Paid,Pan-seared Salmon,Delicious Pan-seared Salmon - classic Mediterranean taste.,135.15,Mediterranean,371.75,2725
2665,665,Pending,Mohamed Tawfik,1132039448,"Heliopolis, Cairo",2665,24,1,21.4,Kareem Fahmy,143.8,Cash,Spring Rolls,Delicious Spring Rolls - classic Chinese taste.,143.8,Chinese,21.4,2726
2666,666,Pending,Mona Mahrous,1510625221,"Mohandessin, Giza",2666,44,1,112.96,Tarek Hassan,101.14,Fawry,Shawarma,Delicious Shawarma - classic Lebanese taste.,101.14,Lebanese,112.96,2727
2667,667,Pending,Aya Ibrahim,1038305692,"Maadi, Cairo",2667,94,5,62.96,Rowan Ibrahim,816.9,Fawry,Massaman Curry,Delicious Massaman Curry - classic Thai taste.,163.38,Thai,314.8,2728
2668,668,Pending,Mohamed Kamal,1129014164,"Nasr City, Cairo",2668,82,1,141.01,Noha Abdelrahman,0,Not Paid,Saganaki,Delicious Saganaki - classic Greek taste.,204.42,Greek,141.01,2729
2669,669,Shipped,Yasmin Fathy,1229973814,"Sidi Gaber, Alexandria",2669,10,3,248.25,Ahmed Gamal,0,Not Paid,Hamam Mahshi,Delicious Hamam Mahshi - classic Egyptian taste.,119.67,Egyptian,744.75,2730
2670,670,Shipped,Mona Kamal,1075357865,"Nasr City, Cairo",2670,12,1,141.31,Dalia Farouk,0,Not Paid,Spaghetti Bolognese,Delicious Spaghetti Bolognese - classic Italian taste.,117.98,Italian,141.31,2731
2671,671,Cancelled,Khaled Fathy,1561740746,"Stanley, Alexandria",2671,42,2,225.53,Rita Sultan,0,Not Paid,Hummus,Delicious Hummus - classic Lebanese taste.,104.26,Lebanese,451.06,2732
2672,672,Shipped,Khaled Ibrahim,1252601289,"Imbaba, Giza",2672,6,3,238.44,Mostafa Mansour,0,Not Paid,Kofta,Delicious Kofta - classic Egyptian taste.,45.58,Egyptian,715.32,2733
2673,673,Pending,Mohamed Gamal,1173666737,"Stanley, Alexandria",2673,72,1,186.11,Walid Sabry,0,Not Paid,Burrito,Delicious Burrito - classic Mexican taste.,47.55,Mexican,186.11,2734
2674,674,Pending,Aya Gamal,1269317471,"Mohandessin, Giza",2674,22,5,224.2,Sherif Nasr,592.4,Cash,Sweet and Sour Pork,Delicious Sweet and Sour Pork - classic Chinese taste.,118.48,Chinese,1121,2735
2675,675,Delivered,Omar Gamal,1289197211,"Nasr City, Cairo",2675,14,2,24.11,Nadine Mansour,0,Not Paid,Fettuccine Alfredo,Delicious Fettuccine Alfredo - classic Italian taste.,204.12,Italian,48.22,2736
2676,676,Cancelled,Mostafa Ali,1016560298,"Heliopolis, Cairo",2676,93,5,108.33,Dalia Younes,0,Not Paid,Tom Yum Soup,Delicious Tom Yum Soup - classic Thai taste.,88.87,Thai,541.65,2737
2677,677,Shipped,Omar Ibrahim,1174259666,"Smouha, Alexandria",2677,50,2,110,Rana Mahmoud,127.4,Fawry,Laban,Delicious Laban - classic Lebanese taste.,63.7,Lebanese,220,2738
2678,678,Delivered,Aya Kamal,1156250122,"Sidi Gaber, Alexandria",2678,15,1,194.96,Ibrahim Mansour,52.05,Cash,Penne Arrabbiata,Delicious Penne Arrabbiata - classic Italian taste.,52.05,Italian,194.96,2739
2679,679,Delivered,Khaled Gamal,1024395538,"Dokki, Giza",2679,22,4,107.03,Aya Abdelrahman,473.92,Vodafone Cash,Sweet and Sour Pork,Delicious Sweet and Sour Pork - classic Chinese taste.,118.48,Chinese,428.12,2740
2680,680,Shipped,Mona Gamal,1188567758,"Heliopolis, Cairo",2680,51,5,39.89,Walid Gamal,0,Not Paid,Greek Salad,Delicious Greek Salad - classic Mediterranean taste.,62.7,Mediterranean,199.45,2741
2681,681,Shipped,Mohamed Mahrous,1563968770,"Smouha, Alexandria",2681,73,3,68.47,Nour Abdelrahman,0,Not Paid,Enchiladas,Delicious Enchiladas - classic Mexican taste.,116.84,Mexican,205.41,2742
2682,682,Pending,Omar Kamal,1043517089,"Stanley, Alexandria",2682,88,5,163.97,Aya Fahmy,385.75,Vodafone Cash,Keftedes,Delicious Keftedes - classic Greek taste.,77.15,Greek,819.85,2743
2683,683,Cancelled,Heba Tawfik,1513946589,"Stanley, Alexandria",2683,38,1,220.03,Heba Mahmoud,74.59,Credit Card,Naan Bread,Delicious Naan Bread - classic Indian taste.,74.59,Indian,220.03,2744
2684,684,Shipped,Mostafa Hassan,1244527869,"Sidi Gaber, Alexandria",2684,64,3,152.11,Yousra Yassin,0,Not Paid,Caesar Salad,Delicious Caesar Salad - classic American taste.,110.22,American,456.33,2745
2685,685,Delivered,Yasmin Mahrous,1531035817,"Sidi Gaber, Alexandria",2685,69,2,20.07,Mahmoud Younes,228.2,Fawry,Buffalo Wings,Delicious Buffalo Wings - classic American taste.,114.1,American,40.14,2746
2686,686,Shipped,Khaled Mostafa,1091636408,"Mohandessin, Giza",2686,46,3,168.46,Nasser Mahmoud,0,Not Paid,Mujadara,Delicious Mujadara - classic Lebanese taste.,43.69,Lebanese,505.38,2747
2687,687,Pending,Sara Kamal,1065421220,"Mohandessin, Giza",2687,96,4,162.54,Aya Gamal,452.6,Fawry,Thai Fried Rice,Delicious Thai Fried Rice - classic Thai taste.,113.15,Thai,650.16,2748
2688,688,Pending,Heba Fathy,1293544144,"Stanley, Alexandria",2688,22,5,67.82,Sara Ibrahim,592.4,Fawry,Sweet and Sour Pork,Delicious Sweet and Sour Pork - classic Chinese taste.,118.48,Chinese,339.1,2749
2689,689,Shipped,Yasmin Ali,1010046359,"Dokki, Giza",2689,4,3,101.76,Hagar Kamel,399.15,Vodafone Cash,Ful Medames,Delicious Ful Medames - classic Egyptian taste.,133.05,Egyptian,305.28,2750
2690,690,Delivered,Sara Mostafa,1256785770,"Heliopolis, Cairo",2690,34,4,203.13,Maha Yassin,772.64,Fawry,Palak Paneer,Delicious Palak Paneer - classic Indian taste.,193.16,Indian,812.52,2751
2691,691,Shipped,Mona Fathy,1177839468,"Nasr City, Cairo",2691,47,3,61.88,Fatma Abdelrahman,0,Not Paid,Grilled Halloumi,Delicious Grilled Halloumi - classic Lebanese taste.,48.18,Lebanese,185.64,2752
2692,692,Shipped,Khaled Tawfik,1096109495,"Nasr City, Cairo",2692,73,3,151.75,Yousra Mostafa,0,Not Paid,Enchiladas,Delicious Enchiladas - classic Mexican taste.,116.84,Mexican,455.25,2753
2693,693,Cancelled,Omar Mahrous,1293611374,"Heliopolis, Cairo",2693,4,2,120.66,Amr Sultan,0,Not Paid,Ful Medames,Delicious Ful Medames - classic Egyptian taste.,133.05,Egyptian,241.32,2754
2694,694,Delivered,Aya Fathy,1511619695,"Nasr City, Cairo",2694,96,4,169.97,Aya Nasr,0,Not Paid,Thai Fried Rice,Delicious Thai Fried Rice - classic Thai taste.,113.15,Thai,679.88,2755
2695,695,Pending,Aya Ali,1033996829,"Faisal, Giza",2695,72,2,108.39,Noha Shahin,0,Not Paid,Burrito,Delicious Burrito - classic Mexican taste.,47.55,Mexican,216.78,2756
2696,696,Delivered,Mostafa Ali,1583247223,"Heliopolis, Cairo",2696,79,5,195.41,Zeinab Sabry,343.6,Cash,Tamales,Delicious Tamales - classic Mexican taste.,68.72,Mexican,977.05,2757
2697,697,Delivered,Mona Mostafa,1076211550,"Maadi, Cairo",2697,12,4,25.87,Aya Yassin,0,Not Paid,Spaghetti Bolognese,Delicious Spaghetti Bolognese - classic Italian taste.,117.98,Italian,103.48,2758
2698,698,Cancelled,Mona Hassan,1590495245,"Imbaba, Giza",2698,55,4,26.26,Mariam Ragab,118.4,Fawry,Stuffed Vine Leaves,Delicious Stuffed Vine Leaves - classic Mediterranean taste.,29.6,Mediterranean,105.04,2759
2699,699,Cancelled,Ahmed Mostafa,1121964371,"Nasr City, Cairo",2699,29,5,128.03,Gihan Shalaby,0,Not Paid,Hot and Sour Soup,Delicious Hot and Sour Soup - classic Chinese taste.,90.78,Chinese,640.15,2760
2700,700,Delivered,Khaled Gamal,1119406030,"Maadi, Cairo",2700,59,2,91.72,Hassan Sultan,0,Not Paid,Chicken Souvlaki,Delicious Chicken Souvlaki - classic Mediterranean taste.,111.29,Mediterranean,183.44,2761
2701,701,Shipped,Mona Fathy,1027281481,"Faisal, Giza",2701,96,3,196.6,Ali Soliman,0,Not Paid,Thai Fried Rice,Delicious Thai Fried Rice - classic Thai taste.,113.15,Thai,589.8,2762
2702,702,Cancelled,Mostafa Ali,1154257481,"Imbaba, Giza",2702,52,3,236.67,Youssef Mansour,0,Not Paid,Grilled Vegetables,Delicious Grilled Vegetables - classic Mediterranean taste.,45.64,Mediterranean,710.01,2763
2703,703,Cancelled,Ahmed Farouk,1537206730,"Maadi, Cairo",2703,92,1,143.7,Tarek Ragab,0,Not Paid,Green Curry,Delicious Green Curry - classic Thai taste.,220.99,Thai,143.7,2764
2704,704,Shipped,Ahmed Hassan,1241365295,"Mohandessin, Giza",2704,98,2,185.96,Omar Farouk,0,Not Paid,Thai Basil Chicken,Delicious Thai Basil Chicken - classic Thai taste.,131.13,Thai,371.92,2765
2705,705,Pending,Aya Tawfik,1119607915,"Dokki, Giza",2705,92,4,149.3,Ali Fahmy,0,Not Paid,Green Curry,Delicious Green Curry - classic Thai taste.,220.99,Thai,597.2,2766
2706,706,Cancelled,Khaled Mostafa,1079926220,"Sidi Gaber, Alexandria",2706,49,1,237.58,Ruba Zaki,0,Not Paid,Batata Harra,Delicious Batata Harra - classic Lebanese taste.,141.91,Lebanese,237.58,2767
2706,706,Cancelled,Khaled Mostafa,1079926220,"Sidi Gaber, Alexandria",2706,49,1,237.58,Ruba Zaki,0,Not Paid,Batata Harra,Delicious Batata Harra - classic Lebanese taste.,141.91,Lebanese,237.58,2768
2707,707,Delivered,Omar Ibrahim,1239528291,"Mohandessin, Giza",2707,53,1,204.02,Youssef Zaki,121.35,Cash,Falafel Plate,Delicious Falafel Plate - classic Mediterranean taste.,121.35,Mediterranean,204.02,2769
2708,708,Cancelled,Mostafa Mostafa,1138690262,"Dokki, Giza",2708,94,5,117.15,Kareem Ali,0,Not Paid,Massaman Curry,Delicious Massaman Curry - classic Thai taste.,163.38,Thai,585.75,2770
2709,709,Pending,Sara Gamal,1238908631,"Nasr City, Cairo",2709,17,1,178.86,Khaled Ali,0,Not Paid,Bruschetta,Delicious Bruschetta - classic Italian taste.,157.53,Italian,178.86,2771
2710,710,Delivered,Mona Mostafa,1111519694,"Dokki, Giza",2710,91,4,169.34,Youssef Said,360.6,Vodafone Cash,Pad Thai,Delicious Pad Thai - classic Thai taste.,90.15,Thai,677.36,2772
2711,711,Delivered,Mostafa Gamal,1588472748,"Faisal, Giza",2711,63,5,95.51,Khaled Ibrahim,0,Not Paid,BBQ Ribs,Delicious BBQ Ribs - classic American taste.,62.45,American,477.55,2773
2712,712,Pending,Ahmed Ibrahim,1539405460,"Faisal, Giza",2712,71,1,155.44,Ruba Kamel,119.04,Credit Card,Tacos,Delicious Tacos - classic Mexican taste.,119.04,Mexican,155.44,2774
2713,713,Delivered,Mohamed Fathy,1564290555,"Dokki, Giza",2713,12,2,160.88,Ali Mansour,235.96,Fawry,Spaghetti Bolognese,Delicious Spaghetti Bolognese - classic Italian taste.,117.98,Italian,321.76,2775
2714,714,Delivered,Heba Farouk,1518937267,"Sidi Gaber, Alexandria",2714,85,5,215.74,Sherif Hassan,583.6,Fawry,Avgolemono Soup,Delicious Avgolemono Soup - classic Greek taste.,116.72,Greek,1078.7,2776
2715,715,Delivered,Ahmed Ali,1268769749,"Smouha, Alexandria",2715,64,5,142.08,Nadia Tawfik,0,Not Paid,Caesar Salad,Delicious Caesar Salad - classic American taste.,110.22,American,710.4,2777
2716,716,Cancelled,Khaled Kamal,1254154505,"Stanley, Alexandria",2716,42,5,56.01,Nadia Kamel,521.3,Fawry,Hummus,Delicious Hummus - classic Lebanese taste.,104.26,Lebanese,280.05,2778
2717,717,Pending,Ahmed Farouk,1139572727,"Mohandessin, Giza",2717,79,3,117.7,Nadine Ibrahim,206.16,Cash,Tamales,Delicious Tamales - classic Mexican taste.,68.72,Mexican,353.1,2779
2718,718,Pending,Yasmin Fathy,1211547228,"Stanley, Alexandria",2718,53,2,226.66,Nasser Abdelrahman,242.7,Fawry,Falafel Plate,Delicious Falafel Plate - classic Mediterranean taste.,121.35,Mediterranean,453.32,2780
2719,719,Shipped,Omar Hassan,1129170792,"Mohandessin, Giza",2719,97,2,27.3,Youssef Tawfik,493.22,Vodafone Cash,Panang Curry,Delicious Panang Curry - classic Thai taste.,246.61,Thai,54.6,2781
2720,720,Delivered,Sara Kamal,1256229694,"Dokki, Giza",2720,13,4,69.91,Nadine Mahrous,257.12,Fawry,Lasagna,Delicious Lasagna - classic Italian taste.,64.28,Italian,279.64,2782
2721,721,Delivered,Aya Hassan,1147166300,"Stanley, Alexandria",2721,14,4,72.25,Rowan Ibrahim,0,Not Paid,Fettuccine Alfredo,Delicious Fettuccine Alfredo - classic Italian taste.,204.12,Italian,289,2783
2722,722,Shipped,Aya Ali,1088429184,"Maadi, Cairo",2722,83,1,222.9,Ruba Taha,0,Not Paid,Lamb Kebab,Delicious Lamb Kebab - classic Greek taste.,213.94,Greek,222.9,2784
2723,723,Cancelled,Sara Gamal,1169226122,"Nasr City, Cairo",2723,15,5,172.75,Omar Ragab,260.25,Cash,Penne Arrabbiata,Delicious Penne Arrabbiata - classic Italian taste.,52.05,Italian,863.75,2785
2724,724,Shipped,Ahmed Tawfik,1065824211,"Heliopolis, Cairo",2724,85,4,60.36,Sherif Ragab,0,Not Paid,Avgolemono Soup,Delicious Avgolemono Soup - classic Greek taste.,116.72,Greek,241.44,2786
2725,725,Shipped,Ahmed Tawfik,1082134002,"Sidi Gaber, Alexandria",2725,92,4,39.43,Nadia Said,883.96,Vodafone Cash,Green Curry,Delicious Green Curry - classic Thai taste.,220.99,Thai,157.72,2787
2726,726,Delivered,Yasmin Tawfik,1067791891,"Imbaba, Giza",2726,84,1,119.51,Reem Kamel,83.97,Fawry,Dolmades,Delicious Dolmades - classic Greek taste.,83.97,Greek,119.51,2788
2727,727,Shipped,Mostafa Ibrahim,1117957306,"Dokki, Giza",2727,97,5,140.46,Khaled Said,0,Not Paid,Panang Curry,Delicious Panang Curry - classic Thai taste.,246.61,Thai,702.3,2789
2728,728,Pending,Sara Ibrahim,1186865872,"Faisal, Giza",2728,14,4,108.89,Hagar Shahin,0,Not Paid,Fettuccine Alfredo,Delicious Fettuccine Alfredo - classic Italian taste.,204.12,Italian,435.56,2790
2729,729,Cancelled,Omar Mahrous,1279854302,"Heliopolis, Cairo",2729,72,1,220.84,Mohamed Salem,47.55,Credit Card,Burrito,Delicious Burrito - classic Mexican taste.,47.55,Mexican,220.84,2791
2730,730,Delivered,Sara Tawfik,1165312649,"Maadi, Cairo",2730,18,1,185.67,Mariam Fahmy,121.27,Cash,Carbonara,Delicious Carbonara - classic Italian taste.,121.27,Italian,185.67,2792
2731,731,Cancelled,Mona Tawfik,1173896829,"Maadi, Cairo",2731,43,1,194.92,Aya Hamed,0,Not Paid,Fattoush,Delicious Fattoush - classic Lebanese taste.,72.76,Lebanese,194.92,2793
2732,732,Shipped,Omar Farouk,1190184123,"Imbaba, Giza",2732,55,2,83.39,Samir Taha,0,Not Paid,Stuffed Vine Leaves,Delicious Stuffed Vine Leaves - classic Mediterranean taste.,29.6,Mediterranean,166.78,2794
2733,733,Cancelled,Mona Ali,1213867037,"Imbaba, Giza",2733,19,4,155.34,Farida Abdelrahman,0,Not Paid,Gnocchi,Delicious Gnocchi - classic Italian taste.,52.08,Italian,621.36,2795
2734,734,Pending,Mohamed Gamal,1566282140,"Dokki, Giza",2734,81,4,179.46,Mohamed Mansour,0,Not Paid,Gyro,Delicious Gyro - classic Greek taste.,183.23,Greek,717.84,2796
2735,735,Delivered,Mostafa Ali,1144534774,"Maadi, Cairo",2735,79,4,128.91,Huda Ali,274.88,Credit Card,Tamales,Delicious Tamales - classic Mexican taste.,68.72,Mexican,515.64,2797
2736,736,Cancelled,Mostafa Fathy,1030003988,"Sidi Gaber, Alexandria",2736,33,1,164.99,Yousra Sabry,0,Not Paid,Biryani,Delicious Biryani - classic Indian taste.,80.33,Indian,164.99,2798
2737,737,Cancelled,Sara Farouk,1563354492,"Mohandessin, Giza",2737,31,5,40.3,Salma Hamed,794,Credit Card,Butter Chicken,Delicious Butter Chicken - classic Indian taste.,158.8,Indian,201.5,2799
2738,738,Shipped,Ahmed Kamal,1254439041,"Mohandessin, Giza",2738,66,3,31.32,Nadia Salem,0,Not Paid,Mac and Cheese,Delicious Mac and Cheese - classic American taste.,162.42,American,93.96,2800
2739,739,Delivered,Ahmed Ali,1091011905,"Stanley, Alexandria",2739,43,5,31.59,Farida Tawfik,363.8,Vodafone Cash,Fattoush,Delicious Fattoush - classic Lebanese taste.,72.76,Lebanese,157.95,2801
2740,740,Delivered,Omar Tawfik,1576961123,"Smouha, Alexandria",2740,99,2,236.84,Ibrahim Tawfik,0,Not Paid,Coconut Soup,Delicious Coconut Soup - classic Thai taste.,135.28,Thai,473.68,2802
2741,741,Shipped,Heba Ibrahim,1598551282,"Mohandessin, Giza",2741,98,4,210.25,Rita Mahmoud,0,Not Paid,Thai Basil Chicken,Delicious Thai Basil Chicken - classic Thai taste.,131.13,Thai,841,2803
2742,742,Delivered,Mostafa Ibrahim,1255029208,"Stanley, Alexandria",2742,21,2,89.38,Ghada Farouk,279.32,Cash,Kung Pao Chicken,Delicious Kung Pao Chicken - classic Chinese taste.,139.66,Chinese,178.76,2804
2743,743,Cancelled,Khaled Gamal,1091419109,"Smouha, Alexandria",2743,79,1,71.15,Hagar Soliman,0,Not Paid,Tamales,Delicious Tamales - classic Mexican taste.,68.72,Mexican,71.15,2805
2744,744,Delivered,Ahmed Gamal,1527503843,"Maadi, Cairo",2744,63,2,154.42,Nadine Zaki,0,Not Paid,BBQ Ribs,Delicious BBQ Ribs - classic American taste.,62.45,American,308.84,2806
2745,745,Cancelled,Yasmin Farouk,1124792699,"Dokki, Giza",2745,7,2,52.55,Zeinab Fahmy,215.2,Credit Card,Grilled Kebda,Delicious Grilled Kebda - classic Egyptian taste.,107.6,Egyptian,105.1,2807
2746,746,Cancelled,Mostafa Hassan,1533141871,"Heliopolis, Cairo",2746,15,1,180.83,Yousra Abdelrahman,52.05,Fawry,Penne Arrabbiata,Delicious Penne Arrabbiata - classic Italian taste.,52.05,Italian,180.83,2808
2747,747,Delivered,Omar Ali,1227210865,"Faisal, Giza",2747,94,5,190,Huda Sultan,816.9,Credit Card,Massaman Curry,Delicious Massaman Curry - classic Thai taste.,163.38,Thai,950,2809
2748,748,Pending,Aya Tawfik,1568465190,"Maadi, Cairo",2748,65,1,240.83,Amr Ragab,0,Not Paid,Club Sandwich,Delicious Club Sandwich - classic American taste.,133.34,American,240.83,2810
2749,749,Shipped,Mohamed Gamal,1527793347,"Stanley, Alexandria",2749,25,2,25.96,Gihan Younes,0,Not Paid,Chow Mein,Delicious Chow Mein - classic Chinese taste.,86.93,Chinese,51.92,2811
2750,750,Pending,Mona Mostafa,1291379027,"Stanley, Alexandria",2750,42,3,208.45,Kareem Yassin,312.78,Cash,Hummus,Delicious Hummus - classic Lebanese taste.,104.26,Lebanese,625.35,2812
2751,751,Delivered,Mostafa Farouk,1128797716,"Sidi Gaber, Alexandria",2751,78,5,201.78,Sherif Hamed,763.5,Cash,Nachos,Delicious Nachos - classic Mexican taste.,152.7,Mexican,1008.9,2813
2752,752,Shipped,Mona Mahrous,1538482923,"Smouha, Alexandria",2752,21,1,22.51,Omar Shahin,139.66,Vodafone Cash,Kung Pao Chicken,Delicious Kung Pao Chicken - classic Chinese taste.,139.66,Chinese,22.51,2814
2753,753,Delivered,Mohamed Fathy,1580865146,"Imbaba, Giza",2753,25,2,109.88,Magdy Hamed,0,Not Paid,Chow Mein,Delicious Chow Mein - classic Chinese taste.,86.93,Chinese,219.76,2815
2754,754,Shipped,Yasmin Hassan,1591186615,"Sidi Gaber, Alexandria",2754,48,5,228.45,Aya Ali,0,Not Paid,Manakish,Delicious Manakish - classic Lebanese taste.,40.28,Lebanese,1142.25,2816
2755,755,Shipped,Ahmed Fathy,1180343553,"Dokki, Giza",2755,71,3,33.73,Farida Gaber,0,Not Paid,Tacos,Delicious Tacos - classic Mexican taste.,119.04,Mexican,101.19,2817
2756,756,Shipped,Omar Mostafa,1181000678,"Dokki, Giza",2756,77,5,47.35,Salma Hassan,0,Not Paid,Fajitas,Delicious Fajitas - classic Mexican taste.,64.64,Mexican,236.75,2818
2757,757,Delivered,Mohamed Tawfik,1067562370,"Dokki, Giza",2757,7,2,54.51,Maha Soliman,0,Not Paid,Grilled Kebda,Delicious Grilled Kebda - classic Egyptian taste.,107.6,Egyptian,109.02,2819
2758,758,Delivered,Mostafa Kamal,1529163599,"Heliopolis, Cairo",2758,48,2,58.73,Reem Said,0,Not Paid,Manakish,Delicious Manakish - classic Lebanese taste.,40.28,Lebanese,117.46,2820
2759,759,Delivered,Khaled Hassan,1588907899,"Stanley, Alexandria",2759,56,2,142.69,Nadine Abdelrahman,0,Not Paid,Moussaka,Delicious Moussaka - classic Mediterranean taste.,25.64,Mediterranean,285.38,2821
2760,760,Shipped,Mona Hassan,1528665857,"Mohandessin, Giza",2760,74,2,206.07,Dina Zaki,205.34,Credit Card,Quesadilla,Delicious Quesadilla - classic Mexican taste.,102.67,Mexican,412.14,2822
2761,761,Pending,Heba Mostafa,1254107290,"Sidi Gaber, Alexandria",2761,84,2,245.92,Yasmin Ragab,0,Not Paid,Dolmades,Delicious Dolmades - classic Greek taste.,83.97,Greek,491.84,2823
2762,762,Shipped,Mona Tawfik,1199024067,"Smouha, Alexandria",2762,34,4,95.07,Sara Mansour,772.64,Vodafone Cash,Palak Paneer,Delicious Palak Paneer - classic Indian taste.,193.16,Indian,380.28,2824
2763,763,Delivered,Aya Kamal,1141293183,"Maadi, Cairo",2763,65,2,136.61,Nour Younes,266.68,Fawry,Club Sandwich,Delicious Club Sandwich - classic American taste.,133.34,American,273.22,2825
2764,764,Cancelled,Aya Mostafa,1587044195,"Heliopolis, Cairo",2764,28,4,66.14,Laila Nasr,0,Not Paid,Peking Duck,Delicious Peking Duck - classic Chinese taste.,104.7,Chinese,264.56,2826
2765,765,Shipped,Mona Gamal,1127311406,"Smouha, Alexandria",2765,69,3,143.58,Gihan Soliman,0,Not Paid,Buffalo Wings,Delicious Buffalo Wings - classic American taste.,114.1,American,430.74,2827
2766,766,Delivered,Heba Ali,1163040048,"Heliopolis, Cairo",2766,33,4,72.34,Aya Gamal,321.32,Cash,Biryani,Delicious Biryani - classic Indian taste.,80.33,Indian,289.36,2828
2767,767,Shipped,Mostafa Gamal,1036608249,"Stanley, Alexandria",2767,21,5,88.87,Ibrahim Fahmy,0,Not Paid,Kung Pao Chicken,Delicious Kung Pao Chicken - classic Chinese taste.,139.66,Chinese,444.35,2829
